.00003631,.00002008,.0001296,.00010848,.00014896,.00003983,.00004727,.0000498,.0001612,.0000339,.00003288,.00004392,.00004082,.00011183,.00003959,.00033819,.00008468,.00018179,.0001448,.00011467,.00011899,.00014396,.00009021,.00008336,.00015981,.0000298,.00003134,.0054817,.00003721,.00013817,.0000992,.000109,.00041379,.0001048,.0000405,.00009794,.00019438,.00009194,.000037,.00004459,.00013124
.00004443,.00002568,.00003396,.00003116,.00003657,.00005631,.00004395,.00009338,.00003539,.00004785,.00002767,.00009459,.00013715,.00003633,.00009039,.00003697,.00003533,.00003648,.00003862,.00003057,.00003307,.00004025,.00004557,.00002769,.00003362,.00003077,.00002924,.00003721,.00198565,.00003694,.00003767,.00003398,.00003892,.00003162,.0000236,.00003617,.00003282,.00002947,.00004256,.00020655,.00003575
.00002991,.00002146,.0003463,.00017169,.00199653,.000033,.00003676,.00005315,.0004878,.00002852,.0000408,.00003828,.00003717,.0004998,.0000347,.00020524,.00019691,.00044672,.00061987,.00014989,.00026505,.00036242,.00015306,.00009774,.00025888,.00003665,.00003885,.00013817,.00003694,.01569325,.00030637,.00030528,.00017091,.00018654,.00004529,.00029898,.00016879,.0001272,.00003025,.00004589,.00122083
.00002812,.00002222,.00021074,.00014027,.00025679,.00003121,.00003391,.00005541,.00020372,.00002706,.00004474,.00003698,.00003656,.00052321,.00003362,.00012869,.0005484,.00019146,.00026926,.00011938,.00019249,.00023421,.00018634,.00008776,.00015604,.00004038,.00004281,.0000992,.00003767,.00030637,.00463507,.00026115,.00011688,.00015742,.00004571,.00093434,.00011604,.00011307,.00002833,.00004728,.00029092
.00002807,.00002271,.00053296,.00027461,.000296,.00003047,.0000341,.00004761,.00029957,.00002672,.00004487,.00003466,.00003379,.00042181,.00003171,.00014495,.0002735,.00022661,.00021547,.00020084,.00056118,.00017417,.00011692,.00012464,.00025439,.0000392,.00004212,.000109,.00003398,.00030528,.00026115,.00544608,.00012094,.0003508,.00005081,.00035255,.00016312,.00018328,.00002845,.00004155,.00068439
.00003518,.00001984,.00014313,.00011033,.00018423,.00003912,.00004522,.00005401,.00018936,.00003312,.00003386,.00004459,.0000419,.00013142,.00003996,.00070172,.00009494,.00022866,.00019079,.00011213,.00012791,.00019698,.00010935,.00008022,.00016799,.00003094,.00003244,.00041379,.00003892,.00017091,.00011688,.00012094,.00615768,.00010894,.00003998,.00011278,.00017527,.00009148,.0000357,.00004761,.00015473
.00002792,.00002338,.00035588,.00124964,.00019291,.00002977,.00003391,.00004299,.00022225,.0000264,.00004522,.00003289,.00003183,.0002029,.00003027,.0001318,.00017684,.00017657,.00014925,.00036003,.00087279,.00012764,.00009094,.00018146,.0002596,.00003867,.00004191,.0001048,.00003162,.00018654,.00015742,.0003508,.00010894,.00542915,.00005546,.00018859,.0001853,.0003398,.00002841,.00003803,.00022836
.00002372,.00003572,.00004978,.00005596,.00004509,.00002282,.00002597,.0000281,.00004666,.00002265,.00006233,.00002279,.00002261,.00004701,.00002195,.00004232,.00004989,.00004478,.00004313,.00005605,.00005178,.00004139,.00003866,.00006643,.00004887,.00004837,.00005411,.0000405,.0000236,.00004529,.00004571,.00005081,.00003998,.00005546,.00037267,.00004787,.00004833,.00006153,.00002426,.00002624,.0000471
.00002769,.00002257,.00024817,.0001631,.0002579,.0000305,.00003338,.00005227,.00021588,.00002657,.00004592,.00003569,.0000352,.00064319,.00003255,.00012714,.0007839,.0001913,.00023644,.00013398,.00023259,.00019913,.00015288,.00009678,.00016975,.00004087,.00004361,.00009794,.00003617,.00029898,.00093434,.00035255,.00011278,.00018859,.00004787,.00475514,.00012267,.00012877,.00002794,.00004496,.00032337
.000032,.00002184,.0002189,.00020859,.00018832,.0000341,.00004016,.00004371,.00024326,.00002993,.0000374,.00003679,.00003476,.00014193,.0000337,.00023971,.00010664,.00022652,.00015177,.00025034,.00020894,.00013494,.00008496,.00013618,.00036738,.0000328,.00003506,.00019438,.00003282,.00016879,.00011604,.00016312,.00017527,.0001853,.00004833,.00012267,.00824614,.00015983,.00003267,.00003908,.00017949
.00002754,.00002439,.00018863,.00067161,.00013129,.00002881,.00003326,.00003908,.00014774,.00002592,.0000462,.000031,.00002987,.00013327,.00002872,.00010755,.00012766,.00012756,.00010933,.00061874,.00022649,.00009743,.00007423,.00031931,.00017963,.00003869,.00004228,.00009194,.00002947,.0001272,.00011307,.00018328,.00009148,.0003398,.00006153,.00012877,.00015983,.0030876,.00002811,.00003494,.00014481
.00088932,.00002838,.00002958,.00002884,.0000306,.00014902,.00023362,.00003524,.00003086,.00020987,.00001842,.00006714,.00005758,.00002885,.0000746,.00003426,.00002677,.00003164,.00003097,.00002971,.00002908,.00003152,.00003006,.00002848,.000031,.00001872,.00001797,.000037,.00004256,.00003025,.00002833,.00002845,.0000357,.00002841,.00002426,.00002794,.00003267,.00002811,.00794548,.00003774,.00002976
.00003885,.00002342,.00004136,.0000373,.00004525,.00004821,.00004154,.00024304,.00004334,.00004035,.00003055,.00007645,.00009056,.00004513,.00006769,.00004498,.0000437,.00004487,.00004844,.00003631,.00004009,.000051,.00006035,.00003238,.00004061,.00003307,.0000319,.00004459,.00020655,.00004589,.00004728,.00004155,.00004761,.00003803,.00002624,.00004496,.00003908,.00003494,.00003774,.00079504,.00004409
.0000294,.00002183,.00079969,.00020491,.00115898,.00003221,.00003603,.0000508,.00086771,.00002798,.00004182,.000037,.00003593,.00087667,.00003366,.00019007,.00021412,.00060886,.00036897,.00017181,.0003554,.00025997,.00013597,.00010735,.00029775,.0000372,.00003961,.00013124,.00003575,.00122083,.00029092,.00068439,.00015473,.00022836,.0000471,.00032337,.00017949,.00014481,.00002976,.00004409,.00445736
